#      time         order        tair      
  821.1096420       1.0000      -2.0000    
  821.1302919       1.0000      -2.0000    
  821.1535620       1.0000      -2.0000    
  821.1728971       1.0000      -2.0000    
  821.1924867       1.0000      -2.0000    
  821.2107035       1.0000      -2.0000    
  821.2291358       1.0000      -2.0000    
  821.2473213       1.0000      -2.0000    
  821.2659073       1.0000      -2.0000    
  821.2857936       1.0000      -2.0000    
  821.3074961       1.0000      -2.0000    
  821.3316300       1.0000      -2.0000    
  821.3587059       1.0000      -2.0000    
  821.3897772       1.0000      -2.0000    
  821.4258914       1.0000      -2.0000    
  821.4689421       1.0000      -2.0000    
  821.5215693       1.0000      -2.0000    
  821.5885535       1.0000      -2.0000    
  821.6769480       1.0000      -2.0000    
  821.8041379       1.0000      -2.0000    
  822.0000000       1.0000      -2.0000    
  822.0000000       1.0000      -2.0000    
  822.0338537       1.0000      -1.9458    
  822.0677075       1.0000      -1.8917    
  822.1354150       1.0000      -1.7833    
  822.2708300       1.0000      -1.5667    
  822.5416599       1.0000      -1.1333    
  822.9447222       1.0000     -0.48844    
  823.0000000       1.0000     -0.40000    
  823.0000000       1.0000     -0.40000    
  823.0234099       1.0000     -0.38127    
  823.0468199       1.0000     -0.36254    
  823.0731080       1.0000     -0.34151    
  823.1006218       1.0000     -0.31950    
  823.1293926       1.0000     -0.29649    
  823.1712810       1.0000     -0.26298    
  823.2302206       1.0000     -0.21582    
  823.3089319       1.0000     -0.15285    
  823.4359155       1.0000     -5.12676E-02
  823.5400000       1.0000      3.20000E-02
  823.5400000       1.0000      3.20000E-02
  823.5587279       1.0000      4.69824E-02
  823.5774559       1.0000      6.19647E-02
  823.6149118       1.0000      9.19294E-02
  823.6898235       1.0000      0.15186    
  823.8396470       1.0000      0.27172    
  824.0000000       1.0000      0.40000    
  824.0000000       1.0000      0.40000    
  824.1198588       1.0000      0.49589    
  824.2397176       1.0000      0.59177    
  824.4794352       1.0000      0.78355    
  824.9588704       1.0000       1.1671    
  825.0000000       1.0000       1.2000    
  825.0000000       1.0000       1.2000    
  825.0811783       1.0000       1.1838    
  825.1623566       1.0000       1.1675    
  825.1784076       1.0000       1.1643    
  825.2105096       1.0000       1.1579    
  825.2105097       1.0000       1.1579    
  825.2754523       1.0000       1.1449    
  825.3403949       1.0000       1.1319    
  825.4702801       1.0000       1.1059    
  825.7300506       1.0000       1.0540    
  826.0000000       1.0000       1.0000    
  826.0000000       1.0000       1.0000    
  826.2078164       1.0000      0.95844    
  826.4156328       1.0000      0.91687    
  826.8312656       1.0000      0.83375    
  827.0000000       1.0000      0.80000    
  827.0000000       1.0000      0.80000    
  827.3325062       1.0000      0.86650    
  827.6650125       1.0000      0.93300    
  828.0000000       1.0000       1.0000    
  828.0000000       1.0000       1.0000    
  828.2660050       1.0000       1.0000    
  828.5320100       1.0000       1.0000    
  829.0000000       1.0000       1.0000    
  829.0000000       1.0000       1.0000    
  829.2128040       1.0000       1.1702    
  829.4256080       1.0000       1.3405    
  829.8512160       1.0000       1.6810    
  830.0000000       1.0000       1.8000    
  830.0000000       1.0000       1.8000    
  830.3404864       1.0000       1.5957    
  830.6809728       1.0000       1.3914    
  831.0000000       1.0000       1.2000    
  831.0000000       1.0000       1.2000    
  831.2723891       1.0000       1.1455    
  831.5447782       1.0000       1.0910    
  832.0000000       1.0000       1.0000    
  832.0000000       1.0000       1.0000    
  832.2179113       1.0000      0.91284    
  832.4358226       1.0000      0.82567    
  832.8716451       1.0000      0.65134    
  833.0000000       1.0000      0.60000    
  833.0000000       1.0000      0.60000    
  833.3486581       1.0000      0.63487    
  833.6973161       1.0000      0.66973    
  834.0000000       1.0000      0.70000    
  834.0000000       1.0000      0.70000    
  834.0049042       1.0000      0.69951    
  834.0098084       1.0000      0.69902    
  834.0141145       1.0000      0.69859    
  834.0190701       1.0000      0.69809    
  834.0243470       1.0000      0.69757    
  834.0305780       1.0000      0.69694    
  834.0380000       1.0000      0.69620    
  834.0478220       1.0000      0.69522    
  834.0662493       1.0000      0.69338    
  834.0837027       1.0000      0.69163    
  834.1015957       1.0000      0.68984    
  834.1197984       1.0000      0.68802    
  834.1396120       1.0000      0.68604    
  834.1612375       1.0000      0.68388    
  834.1856400       1.0000      0.68144    
  834.2134222       1.0000      0.67866    
  834.2458031       1.0000      0.67542    
  834.2841433       1.0000      0.67159    
  834.3302993       1.0000      0.66697    
  834.3873776       1.0000      0.66126    
  834.4611083       1.0000      0.65389    
  834.4811065       1.0000      0.65189    
  834.5211031       1.0000      0.64789    
  834.6010961       1.0000      0.63989    
  834.7610822       1.0000      0.62389    
  834.8088658       1.0000      0.61911    
  834.9044329       1.0000      0.60956    
  835.0000000       1.0000      0.60000    
  835.0000000       1.0000      0.60000    
  835.0034449       1.0000      0.60069    
  835.0068899       1.0000      0.60138    
